student_id,assignment_name,assignment_type,grade
51,Assignment 25,quiz,48
51,Assignment 26,homework,90
51,Assignment 27,participation,74
51,Assignment 28,participation,100
51,Assignment 29,project,100
51,Assignment 30,project,92
51,Assignment 31,quiz,70
51,Assignment 32,homework,57
51,Assignment 33,participation,53
51,Assignment 34,participation,48
51,Assignment 35,quiz,54
51,Assignment 36,homework,73
51,Assignment 37,homework,79
51,Assignment 38,test,90
51,Assignment 39,test,64
51,Assignment 40,participation,56
52,Assignment 1,homework,100
52,Assignment 2,homework,100
52,Assignment 3,project,98
52,Assignment 4,homework,100
52,Assignment 5,homework,76
52,Assignment 6,homework,100
52,Assignment 7,quiz,67
52,Assignment 8,participation,70
52,Assignment 9,project,71
52,Assignment 10,quiz,100
52,Assignment 11,test,100
52,Assignment 12,homework,100
52,Assignment 13,project,100
52,Assignment 14,project,100
52,Assignment 15,project,71
52,Assignment 16,test,100
52,Assignment 17,participation,100
52,Assignment 18,quiz,100
52,Assignment 19,participation,100
52,Assignment 20,test,100
52,Assignment 21,homework,100
52,Assignment 22,test,86
52,Assignment 23,participation,95
52,Assignment 24,test,87
52,Assignment 25,quiz,90
52,Assignment 26,homework,100
52,Assignment 27,participation,100
52,Assignment 28,participation,100
52,Assignment 29,project,100
52,Assignment 30,project,100
52,Assignment 31,quiz,80
52,Assignment 32,homework,93
52,Assignment 33,participation,66
52,Assignment 34,participation,61
52,Assignment 35,quiz,74
52,Assignment 36,homework,100
52,Assignment 37,homework,100
52,Assignment 38,test,100
52,Assignment 39,test,92
52,Assignment 40,participation,61
53,Assignment 1,homework,100
53,Assignment 2,homework,100
53,Assignment 3,project,100
53,Assignment 4,homework,83
53,Assignment 5,homework,72
53,Assignment 6,homework,92
53,Assignment 7,quiz,76
53,Assignment 8,participation,63
53,Assignment 9,project,94
53,Assignment 10,quiz,100
53,Assignment 11,test,100
53,Assignment 12,homework,100
53,Assignment 13,project,100
53,Assignment 14,project,96
53,Assignment 15,project,81
53,Assignment 16,test,100
53,Assignment 17,participation,100
53,Assignment 18,quiz,100
53,Assignment 19,participation,100
53,Assignment 20,test,100
53,Assignment 21,homework,100
53,Assignment 22,test,100
53,Assignment 23,participation,95
53,Assignment 24,test,100
53,Assignment 25,quiz,70
53,Assignment 26,homework,100
53,Assignment 27,participation,100
53,Assignment 28,participation,100
53,Assignment 29,project,100
53,Assignment 30,project,100
53,Assignment 31,quiz,100
53,Assignment 32,homework,100
53,Assignment 33,participation,71
53,Assignment 34,participation,73
53,Assignment 35,quiz,81
53,Assignment 36,homework,91
53,Assignment 37,homework,100
53,Assignment 38,test,100
53,Assignment 39,test,100
53,Assignment 40,participation,72
54,Assignment 1,homework,100
54,Assignment 2,homework,55
54,Assignment 3,project,67
54,Assignment 4,homework,41
54,Assignment 5,homework,39
54,Assignment 6,homework,42
54,Assignment 7,quiz,37
54,Assignment 8,participation,41
54,Assignment 9,project,39
54,Assignment 10,quiz,86
54,Assignment 11,test,100
54,Assignment 12,homework,60
54,Assignment 13,project,55
54,Assignment 14,project,56
54,Assignment 15,project,52
54,Assignment 16,test,80
54,Assignment 17,participation,51
54,Assignment 18,quiz,68
54,Assignment 19,participation,60
54,Assignment 20,test,48
54,Assignment 21,homework,67
54,Assignment 22,test,55
54,Assignment 23,participation,46
54,Assignment 24,test,49
54,Assignment 25,quiz,35
54,Assignment 26,homework,60
54,Assignment 27,participation,51
54,Assignment 28,participation,96
54,Assignment 29,project,94
54,Assignment 30,project,56
54,Assignment 31,quiz,47
54,Assignment 32,homework,50
54,Assignment 33,participation,30
54,Assignment 34,participation,31
54,Assignment 35,quiz,43
54,Assignment 36,homework,48
54,Assignment 37,homework,55
54,Assignment 38,test,81
54,Assignment 39,test,50
54,Assignment 40,participation,37
55,Assignment 1,homework,100
55,Assignment 2,homework,100
55,Assignment 3,project,93
55,Assignment 4,homework,81
55,Assignment 5,homework,62
55,Assignment 6,homework,84
55,Assignment 7,quiz,63
55,Assignment 8,participation,73
55,Assignment 9,project,85
55,Assignment 10,quiz,100
55,Assignment 11,test,100
55,Assignment 12,homework,100
55,Assignment 13,project,100
55,Assignment 14,project,100
55,Assignment 15,project,64
55,Assignment 16,test,100
55,Assignment 17,participation,100
55,Assignment 18,quiz,100
55,Assignment 19,participation,100
55,Assignment 20,test,100
55,Assignment 21,homework,100
55,Assignment 22,test,100
55,Assignment 23,participation,97
55,Assignment 24,test,100
55,Assignment 25,quiz,77
55,Assignment 26,homework,96
55,Assignment 27,participation,99
55,Assignment 28,participation,100
55,Assignment 29,project,100
55,Assignment 30,project,77
55,Assignment 31,quiz,61
55,Assignment 32,homework,80
55,Assignment 33,participation,59
55,Assignment 34,participation,62
55,Assignment 35,quiz,88
55,Assignment 36,homework,87
55,Assignment 37,homework,81
55,Assignment 38,test,100
55,Assignment 39,test,100
55,Assignment 40,participation,51
56,Assignment 1,homework,100
56,Assignment 2,homework,100
56,Assignment 3,project,100
56,Assignment 4,homework,77
56,Assignment 5,homework,71
56,Assignment 6,homework,81
56,Assignment 7,quiz,68
56,Assignment 8,participation,73
56,Assignment 9,project,100
56,Assignment 10,quiz,100
56,Assignment 11,test,100
56,Assignment 12,homework,100
56,Assignment 13,project,100
56,Assignment 14,project,95
56,Assignment 15,project,79
56,Assignment 16,test,100
56,Assignment 17,participation,86
56,Assignment 18,quiz,100
56,Assignment 19,participation,100
56,Assignment 20,test,93
56,Assignment 21,homework,100
56,Assignment 22,test,84
56,Assignment 23,participation,100
56,Assignment 24,test,99
56,Assignment 25,quiz,69
56,Assignment 26,homework,99
56,Assignment 27,participation,100
56,Assignment 28,participation,100
56,Assignment 29,project,100
56,Assignment 30,project,94
56,Assignment 31,quiz,91
56,Assignment 32,homework,84
56,Assignment 33,participation,79
56,Assignment 34,participation,67
56,Assignment 35,quiz,96
56,Assignment 36,homework,100
56,Assignment 37,homework,100
56,Assignment 38,test,100
56,Assignment 39,test,100
56,Assignment 40,participation,63
57,Assignment 1,homework,100
57,Assignment 2,homework,73
57,Assignment 3,project,76
57,Assignment 4,homework,68
57,Assignment 5,homework,48
57,Assignment 6,homework,51
57,Assignment 7,quiz,44
57,Assignment 8,participation,41
57,Assignment 9,project,48
57,Assignment 10,quiz,94
57,Assignment 11,test,100
57,Assignment 12,homework,74
57,Assignment 13,project,80
57,Assignment 14,project,73
57,Assignment 15,project,39
57,Assignment 16,test,100
57,Assignment 17,participation,62
57,Assignment 18,quiz,92
57,Assignment 19,participation,77
57,Assignment 20,test,50
57,Assignment 21,homework,85
57,Assignment 22,test,75
57,Assignment 23,participation,65
57,Assignment 24,test,62
57,Assignment 25,quiz,43
57,Assignment 26,homework,73
57,Assignment 27,participation,58
57,Assignment 28,participation,100
57,Assignment 29,project,99
57,Assignment 30,project,54
57,Assignment 31,quiz,52
57,Assignment 32,homework,40
57,Assignment 33,participation,43
57,Assignment 34,participation,47
57,Assignment 35,quiz,48
57,Assignment 36,homework,47
57,Assignment 37,homework,61
57,Assignment 38,test,81
57,Assignment 39,test,65
57,Assignment 40,participation,44
58,Assignment 1,homework,100
58,Assignment 2,homework,100
58,Assignment 3,project,94
58,Assignment 4,homework,86
58,Assignment 5,homework,71
58,Assignment 6,homework,89
58,Assignment 7,quiz,57
58,Assignment 8,participation,87
58,Assignment 9,project,76
58,Assignment 10,quiz,100
58,Assignment 11,test,100
58,Assignment 12,homework,100
58,Assignment 13,project,100
58,Assignment 14,project,100
58,Assignment 15,project,84
58,Assignment 16,test,100
58,Assignment 17,participation,100
58,Assignment 18,quiz,100
58,Assignment 19,participation,100
58,Assignment 20,test,90
58,Assignment 21,homework,100
58,Assignment 22,test,100
58,Assignment 23,participation,100
58,Assignment 24,test,100
58,Assignment 25,quiz,59
58,Assignment 26,homework,100
58,Assignment 27,participation,100
58,Assignment 28,participation,100
58,Assignment 29,project,100
58,Assignment 30,project,99
58,Assignment 31,quiz,84
58,Assignment 32,homework,78
58,Assignment 33,participation,81
58,Assignment 34,participation,78
58,Assignment 35,quiz,80
58,Assignment 36,homework,100
58,Assignment 37,homework,100
58,Assignment 38,test,100
58,Assignment 39,test,100
58,Assignment 40,participation,77
59,Assignment 1,homework,100
59,Assignment 2,homework,100
59,Assignment 3,project,99
59,Assignment 4,homework,83
59,Assignment 5,homework,69
59,Assignment 6,homework,91
59,Assignment 7,quiz,62
59,Assignment 8,participation,62
59,Assignment 9,project,72
59,Assignment 10,quiz,100
59,Assignment 11,test,100
59,Assignment 12,homework,100
59,Assignment 13,project,100
59,Assignment 14,project,93
59,Assignment 15,project,81
59,Assignment 16,test,100
59,Assignment 17,participation,99
59,Assignment 18,quiz,100
59,Assignment 19,participation,100
59,Assignment 20,test,84
59,Assignment 21,homework,100
59,Assignment 22,test,100
59,Assignment 23,participation,99
59,Assignment 24,test,75
59,Assignment 25,quiz,65
59,Assignment 26,homework,100
59,Assignment 27,participation,99
59,Assignment 28,participation,100
59,Assignment 29,project,100
59,Assignment 30,project,100
59,Assignment 31,quiz,82
59,Assignment 32,homework,77
59,Assignment 33,participation,60
59,Assignment 34,participation,67
59,Assignment 35,quiz,92
59,Assignment 36,homework,100
59,Assignment 37,homework,98
59,Assignment 38,test,100
59,Assignment 39,test,92
59,Assignment 40,participation,63
60,Assignment 1,homework,100
60,Assignment 2,homework,99
60,Assignment 3,project,79
60,Assignment 4,homework,71
60,Assignment 5,homework,63
60,Assignment 6,homework,89
60,Assignment 7,quiz,55
60,Assignment 8,participation,62
60,Assignment 9,project,80
60,Assignment 10,quiz,100
60,Assignment 11,test,100
60,Assignment 12,homework,92
60,Assignment 13,project,100
60,Assignment 14,project,86
60,Assignment 15,project,51
60,Assignment 16,test,100
60,Assignment 17,participation,77
60,Assignment 18,quiz,100
60,Assignment 19,participation,100
60,Assignment 20,test,77
60,Assignment 21,homework,100
60,Assignment 22,test,100
60,Assignment 23,participation,100
60,Assignment 24,test,91
60,Assignment 25,quiz,53
60,Assignment 26,homework,66
60,Assignment 27,participation,99
60,Assignment 28,participation,100
60,Assignment 29,project,100
60,Assignment 30,project,85
60,Assignment 31,quiz,73
60,Assignment 32,homework,80
60,Assignment 33,participation,58
60,Assignment 34,participation,67
60,Assignment 35,quiz,57
60,Assignment 36,homework,100
60,Assignment 37,homework,100
60,Assignment 38,test,98
60,Assignment 39,test,89
60,Assignment 40,participation,57
61,Assignment 1,homework,100
61,Assignment 2,homework,100
61,Assignment 3,project,100
61,Assignment 4,homework,99
61,Assignment 5,homework,99
61,Assignment 6,homework,95
61,Assignment 7,quiz,70
61,Assignment 8,participation,78
61,Assignment 9,project,100
61,Assignment 10,quiz,100
61,Assignment 11,test,100
61,Assignment 12,homework,100
61,Assignment 13,project,100
61,Assignment 14,project,100
61,Assignment 15,project,79
61,Assignment 16,test,100
61,Assignment 17,participation,100
61,Assignment 18,quiz,100
61,Assignment 19,participation,100
61,Assignment 20,test,100
61,Assignment 21,homework,100
61,Assignment 22,test,100
61,Assignment 23,participation,100
61,Assignment 24,test,100
61,Assignment 25,quiz,72
61,Assignment 26,homework,100
61,Assignment 27,participation,100
61,Assignment 28,participation,100
61,Assignment 29,project,100
61,Assignment 30,project,100
61,Assignment 31,quiz,100
61,Assignment 32,homework,100
61,Assignment 33,participation,87
61,Assignment 34,participation,76
61,Assignment 35,quiz,71
61,Assignment 36,homework,98
61,Assignment 37,homework,100
61,Assignment 38,test,100
61,Assignment 39,test,95
61,Assignment 40,participation,70
62,Assignment 1,homework,100
62,Assignment 2,homework,88
62,Assignment 3,project,78
62,Assignment 4,homework,57
62,Assignment 5,homework,48
62,Assignment 6,homework,59
62,Assignment 7,quiz,40
62,Assignment 8,participation,42
62,Assignment 9,project,57
62,Assignment 10,quiz,100
62,Assignment 11,test,100
62,Assignment 12,homework,64
62,Assignment 13,project,85
62,Assignment 14,project,59
62,Assignment 15,project,58
62,Assignment 16,test,100
62,Assignment 17,participation,74
62,Assignment 18,quiz,79
62,Assignment 19,participation,78
62,Assignment 20,test,50
62,Assignment 21,homework,100
62,Assignment 22,test,80
62,Assignment 23,participation,64
62,Assignment 24,test,85
62,Assignment 25,quiz,40
62,Assignment 26,homework,80
62,Assignment 27,participation,56
62,Assignment 28,participation,100
62,Assignment 29,project,100
62,Assignment 30,project,82
62,Assignment 31,quiz,63
62,Assignment 32,homework,53
62,Assignment 33,participation,39
62,Assignment 34,participation,55
62,Assignment 35,quiz,50
62,Assignment 36,homework,62
62,Assignment 37,homework,78
62,Assignment 38,test,100
62,Assignment 39,test,53
62,Assignment 40,participation,51
63,Assignment 1,homework,93
63,Assignment 2,homework,72
63,Assignment 3,project,64
63,Assignment 4,homework,41
63,Assignment 5,homework,40
63,Assignment 6,homework,42
63,Assignment 7,quiz,35
63,Assignment 8,participation,47
63,Assignment 9,project,39
63,Assignment 10,quiz,92
63,Assignment 11,test,100
63,Assignment 12,homework,57
63,Assignment 13,project,68
63,Assignment 14,project,55
63,Assignment 15,project,41
63,Assignment 16,test,100
63,Assignment 17,participation,58
63,Assignment 18,quiz,79
63,Assignment 19,participation,71
63,Assignment 20,test,49
63,Assignment 21,homework,79
63,Assignment 22,test,68
63,Assignment 23,participation,64
63,Assignment 24,test,59
63,Assignment 25,quiz,39
63,Assignment 26,homework,58
63,Assignment 27,participation,51
63,Assignment 28,participation,88
63,Assignment 29,project,100
63,Assignment 30,project,72
63,Assignment 31,quiz,52
63,Assignment 32,homework,44
63,Assignment 33,participation,36
63,Assignment 34,participation,34
63,Assignment 35,quiz,40
63,Assignment 36,homework,55
63,Assignment 37,homework,77
63,Assignment 38,test,82
63,Assignment 39,test,56
63,Assignment 40,participation,39
64,Assignment 1,homework,100
64,Assignment 2,homework,84
64,Assignment 3,project,93
64,Assignment 4,homework,73
64,Assignment 5,homework,68
64,Assignment 6,homework,53
64,Assignment 7,quiz,52
64,Assignment 8,participation,63
64,Assignment 9,project,61
64,Assignment 10,quiz,100
64,Assignment 11,test,100
64,Assignment 12,homework,94
64,Assignment 13,project,94
64,Assignment 14,project,83
64,Assignment 15,project,69
64,Assignment 16,test,100
64,Assignment 17,participation,92
64,Assignment 18,quiz,100
64,Assignment 19,participation,100
64,Assignment 20,test,90
64,Assignment 21,homework,100
64,Assignment 22,test,77
64,Assignment 23,participation,100
64,Assignment 24,test,100
64,Assignment 25,quiz,44
64,Assignment 26,homework,81
64,Assignment 27,participation,92
64,Assignment 28,participation,100
64,Assignment 29,project,100
64,Assignment 30,project,90
64,Assignment 31,quiz,73
64,Assignment 32,homework,75
64,Assignment 33,participation,62
64,Assignment 34,participation,65
64,Assignment 35,quiz,63
64,Assignment 36,homework,93
64,Assignment 37,homework,94
64,Assignment 38,test,100
64,Assignment 39,test,82
64,Assignment 40,participation,64
65,Assignment 1,homework,100
65,Assignment 2,homework,72
65,Assignment 3,project,78
65,Assignment 4,homework,65
65,Assignment 5,homework,50
65,Assignment 6,homework,59
65,Assignment 7,quiz,32
65,Assignment 8,participation,45
65,Assignment 9,project,52
65,Assignment 10,quiz,100
65,Assignment 11,test,100
65,Assignment 12,homework,82
65,Assignment 13,project,71
65,Assignment 14,project,65
65,Assignment 15,project,53
65,Assignment 16,test,100
65,Assignment 17,participation,66
65,Assignment 18,quiz,90
65,Assignment 19,participation,91
65,Assignment 20,test,62
65,Assignment 21,homework,81
65,Assignment 22,test,69
65,Assignment 23,participation,54
65,Assignment 24,test,72
65,Assignment 25,quiz,36
65,Assignment 26,homework,74
65,Assignment 27,participation,60
65,Assignment 28,participation,99
65,Assignment 29,project,78
65,Assignment 30,project,70
65,Assignment 31,quiz,54
65,Assignment 32,homework,58
65,Assignment 33,participation,50
65,Assignment 34,participation,54
65,Assignment 35,quiz,45
65,Assignment 36,homework,65
65,Assignment 37,homework,90
65,Assignment 38,test,100
65,Assignment 39,test,67
65,Assignment 40,participation,37
66,Assignment 1,homework,100
66,Assignment 2,homework,87
66,Assignment 3,project,97
66,Assignment 4,homework,66
66,Assignment 5,homework,58
66,Assignment 6,homework,70
66,Assignment 7,quiz,48
66,Assignment 8,participation,65
66,Assignment 9,project,59
66,Assignment 10,quiz,100
66,Assignment 11,test,100
66,Assignment 12,homework,100
66,Assignment 13,project,87
66,Assignment 14,project,78
66,Assignment 15,project,59
66,Assignment 16,test,100
66,Assignment 17,participation,90
66,Assignment 18,quiz,100
66,Assignment 19,participation,91
66,Assignment 20,test,82
66,Assignment 21,homework,100
66,Assignment 22,test,97
66,Assignment 23,participation,88
66,Assignment 24,test,100
66,Assignment 25,quiz,46
66,Assignment 26,homework,100
66,Assignment 27,participation,77
66,Assignment 28,participation,100
66,Assignment 29,project,100
66,Assignment 30,project,91
66,Assignment 31,quiz,60
66,Assignment 32,homework,74
66,Assignment 33,participation,58
66,Assignment 34,participation,65
66,Assignment 35,quiz,67
66,Assignment 36,homework,68
66,Assignment 37,homework,97
66,Assignment 38,test,100
66,Assignment 39,test,88
66,Assignment 40,participation,47
67,Assignment 1,homework,100
67,Assignment 2,homework,100
67,Assignment 3,project,100
67,Assignment 4,homework,100
67,Assignment 5,homework,89
67,Assignment 6,homework,100
67,Assignment 7,quiz,93
67,Assignment 8,participation,95
67,Assignment 9,project,100
67,Assignment 10,quiz,100
67,Assignment 11,test,100
67,Assignment 12,homework,100
67,Assignment 13,project,100
67,Assignment 14,project,100
67,Assignment 15,project,93
67,Assignment 16,test,100
67,Assignment 17,participation,100
67,Assignment 18,quiz,100
67,Assignment 19,participation,100
67,Assignment 20,test,100
67,Assignment 21,homework,100
67,Assignment 22,test,100
67,Assignment 23,participation,100
67,Assignment 24,test,100
67,Assignment 25,quiz,54
67,Assignment 26,homework,100
67,Assignment 27,participation,100
67,Assignment 28,participation,100
67,Assignment 29,project,100
67,Assignment 30,project,100
67,Assignment 31,quiz,100
67,Assignment 32,homework,100
67,Assignment 33,participation,100
67,Assignment 34,participation,100
67,Assignment 35,quiz,100
67,Assignment 36,homework,100
67,Assignment 37,homework,100
67,Assignment 38,test,100
67,Assignment 39,test,100
67,Assignment 40,participation,86
68,Assignment 1,homework,100
68,Assignment 2,homework,100
68,Assignment 3,project,100
68,Assignment 4,homework,100
68,Assignment 5,homework,100
68,Assignment 6,homework,100
68,Assignment 7,quiz,83
68,Assignment 8,participation,96
68,Assignment 9,project,100
68,Assignment 10,quiz,100
68,Assignment 11,test,100
68,Assignment 12,homework,100
68,Assignment 13,project,100
68,Assignment 14,project,100
68,Assignment 15,project,100
68,Assignment 16,test,100
68,Assignment 17,participation,100
68,Assignment 18,quiz,100
68,Assignment 19,participation,100
68,Assignment 20,test,100
68,Assignment 21,homework,100
68,Assignment 22,test,100
68,Assignment 23,participation,100
68,Assignment 24,test,100
68,Assignment 25,quiz,87
68,Assignment 26,homework,100
68,Assignment 27,participation,100
68,Assignment 28,participation,100
68,Assignment 29,project,100
68,Assignment 30,project,100
68,Assignment 31,quiz,100
68,Assignment 32,homework,90
68,Assignment 33,participation,74
68,Assignment 34,participation,100
68,Assignment 35,quiz,97
68,Assignment 36,homework,100
68,Assignment 37,homework,100
68,Assignment 38,test,100
68,Assignment 39,test,100
68,Assignment 40,participation,68
69,Assignment 1,homework,100
69,Assignment 2,homework,100
69,Assignment 3,project,92
69,Assignment 4,homework,100
69,Assignment 5,homework,85
69,Assignment 6,homework,83
69,Assignment 7,quiz,58
69,Assignment 8,participation,80
69,Assignment 9,project,92
69,Assignment 10,quiz,100
69,Assignment 11,test,100
69,Assignment 12,homework,100
69,Assignment 13,project,100
69,Assignment 14,project,100
69,Assignment 15,project,90
69,Assignment 16,test,100
69,Assignment 17,participation,100
69,Assignment 18,quiz,100
69,Assignment 19,participation,100
69,Assignment 20,test,100
69,Assignment 21,homework,100
69,Assignment 22,test,100
69,Assignment 23,participation,100
69,Assignment 24,test,100
69,Assignment 25,quiz,64
69,Assignment 26,homework,100
69,Assignment 27,participation,100
69,Assignment 28,participation,100
69,Assignment 29,project,100
69,Assignment 30,project,100
69,Assignment 31,quiz,87
69,Assignment 32,homework,88
69,Assignment 33,participation,75
69,Assignment 34,participation,69
69,Assignment 35,quiz,100
69,Assignment 36,homework,99
69,Assignment 37,homework,100
69,Assignment 38,test,100
69,Assignment 39,test,100
69,Assignment 40,participation,68
70,Assignment 1,homework,100
70,Assignment 2,homework,100
70,Assignment 3,project,100
70,Assignment 4,homework,78
70,Assignment 5,homework,64
70,Assignment 6,homework,84
70,Assignment 7,quiz,49
70,Assignment 8,participation,79
70,Assignment 9,project,74
70,Assignment 10,quiz,100
70,Assignment 11,test,100
70,Assignment 12,homework,100
70,Assignment 13,project,100
70,Assignment 14,project,65
70,Assignment 15,project,80
70,Assignment 16,test,100
70,Assignment 17,participation,89
70,Assignment 18,quiz,100
70,Assignment 19,participation,100
70,Assignment 20,test,80
70,Assignment 21,homework,100
70,Assignment 22,test,100
70,Assignment 23,participation,96
70,Assignment 24,test,100
70,Assignment 25,quiz,63
70,Assignment 26,homework,77
70,Assignment 27,participation,100
70,Assignment 28,participation,100
70,Assignment 29,project,100
70,Assignment 30,project,100
70,Assignment 31,quiz,96
70,Assignment 32,homework,66
70,Assignment 33,participation,64
70,Assignment 34,participation,66
70,Assignment 35,quiz,92
70,Assignment 36,homework,100
70,Assignment 37,homework,100
70,Assignment 38,test,100
70,Assignment 39,test,90
70,Assignment 40,participation,61
71,Assignment 1,homework,100
71,Assignment 2,homework,67
71,Assignment 3,project,78
71,Assignment 4,homework,62
71,Assignment 5,homework,59
71,Assignment 6,homework,62
71,Assignment 7,quiz,38
71,Assignment 8,participation,42
71,Assignment 9,project,59
71,Assignment 10,quiz,100
71,Assignment 11,test,100
71,Assignment 12,homework,85
71,Assignment 13,project,85
71,Assignment 14,project,60
71,Assignment 15,project,55
71,Assignment 16,test,100
71,Assignment 17,participation,65
71,Assignment 18,quiz,81
71,Assignment 19,participation,82
71,Assignment 20,test,65
71,Assignment 21,homework,100
71,Assignment 22,test,74
71,Assignment 23,participation,65
71,Assignment 24,test,67
71,Assignment 25,quiz,47
71,Assignment 26,homework,73
71,Assignment 27,participation,62
71,Assignment 28,participation,97
71,Assignment 29,project,100
71,Assignment 30,project,64
71,Assignment 31,quiz,62
71,Assignment 32,homework,51
71,Assignment 33,participation,46
71,Assignment 34,participation,49
71,Assignment 35,quiz,56
71,Assignment 36,homework,71
71,Assignment 37,homework,82
71,Assignment 38,test,94
71,Assignment 39,test,69
71,Assignment 40,participation,46
72,Assignment 1,homework,100
72,Assignment 2,homework,100
72,Assignment 3,project,100
72,Assignment 4,homework,100
72,Assignment 5,homework,88
72,Assignment 6,homework,100
72,Assignment 7,quiz,86
72,Assignment 8,participation,86
72,Assignment 9,project,96
72,Assignment 10,quiz,100
72,Assignment 11,test,100
72,Assignment 12,homework,100
72,Assignment 13,project,100
72,Assignment 14,project,100
72,Assignment 15,project,100
72,Assignment 16,test,100
72,Assignment 17,participation,100
72,Assignment 18,quiz,100
72,Assignment 19,participation,100
72,Assignment 20,test,100
72,Assignment 21,homework,100
72,Assignment 22,test,100
72,Assignment 23,participation,100
72,Assignment 24,test,100
72,Assignment 25,quiz,96
72,Assignment 26,homework,100
72,Assignment 27,participation,100
72,Assignment 28,participation,100
72,Assignment 29,project,100
72,Assignment 30,project,100
72,Assignment 31,quiz,100
72,Assignment 32,homework,100
72,Assignment 33,participation,80
72,Assignment 34,participation,100
72,Assignment 35,quiz,90
72,Assignment 36,homework,100
72,Assignment 37,homework,100
72,Assignment 38,test,100
72,Assignment 39,test,96
72,Assignment 40,participation,100
73,Assignment 1,homework,100
73,Assignment 2,homework,73
73,Assignment 3,project,61
73,Assignment 4,homework,70
73,Assignment 5,homework,46
73,Assignment 6,homework,57
73,Assignment 7,quiz,35
73,Assignment 8,participation,45
73,Assignment 9,project,57
73,Assignment 10,quiz,100
73,Assignment 11,test,100
73,Assignment 12,homework,87
73,Assignment 13,project,76
73,Assignment 14,project,60
73,Assignment 15,project,50
73,Assignment 16,test,100
73,Assignment 17,participation,85
73,Assignment 18,quiz,92
73,Assignment 19,participation,84
73,Assignment 20,test,65
73,Assignment 21,homework,93
73,Assignment 22,test,88
73,Assignment 23,participation,65
73,Assignment 24,test,60
73,Assignment 25,quiz,43
73,Assignment 26,homework,76
73,Assignment 27,participation,84
73,Assignment 28,participation,87
73,Assignment 29,project,100
73,Assignment 30,project,75
73,Assignment 31,quiz,70
73,Assignment 32,homework,57
73,Assignment 33,participation,49
73,Assignment 34,participation,46
73,Assignment 35,quiz,55
73,Assignment 36,homework,71
73,Assignment 37,homework,85
73,Assignment 38,test,100
73,Assignment 39,test,70
73,Assignment 40,participation,49
74,Assignment 1,homework,100
74,Assignment 2,homework,100
74,Assignment 3,project,100
74,Assignment 4,homework,100
74,Assignment 5,homework,63
74,Assignment 6,homework,86
74,Assignment 7,quiz,70
74,Assignment 8,participation,89
74,Assignment 9,project,82
74,Assignment 10,quiz,100
74,Assignment 11,test,100
74,Assignment 12,homework,100
74,Assignment 13,project,100
74,Assignment 14,project,92
74,Assignment 15,project,84
74,Assignment 16,test,100
74,Assignment 17,participation,99
74,Assignment 18,quiz,100
74,Assignment 19,participation,100
74,Assignment 20,test,93
74,Assignment 21,homework,100
74,Assignment 22,test,100
74,Assignment 23,participation,100
74,Assignment 24,test,100
74,Assignment 25,quiz,65
74,Assignment 26,homework,100
74,Assignment 27,participation,100
74,Assignment 28,participation,100
74,Assignment 29,project,100
74,Assignment 30,project,100
74,Assignment 31,quiz,94
74,Assignment 32,homework,98
74,Assignment 33,participation,84
74,Assignment 34,participation,73
74,Assignment 35,quiz,63
74,Assignment 36,homework,93
74,Assignment 37,homework,100
74,Assignment 38,test,100
74,Assignment 39,test,95
74,Assignment 40,participation,77
75,Assignment 1,homework,100
75,Assignment 2,homework,100
75,Assignment 3,project,100
75,Assignment 4,homework,71
75,Assignment 5,homework,85
75,Assignment 6,homework,85
75,Assignment 7,quiz,41
75,Assignment 8,participation,76
75,Assignment 9,project,68
75,Assignment 10,quiz,100
75,Assignment 11,test,100
75,Assignment 12,homework,100
75,Assignment 13,project,96
75,Assignment 14,project,82
75,Assignment 15,project,53
75,Assignment 16,test,100
75,Assignment 17,participation,100
75,Assignment 18,quiz,100
75,Assignment 19,participation,100
75,Assignment 20,test,96
75,Assignment 21,homework,100
75,Assignment 22,test,100
75,Assignment 23,participation,100
75,Assignment 24,test,100
75,Assignment 25,quiz,78
75,Assignment 26,homework,100
75,Assignment 27,participation,92
75,Assignment 28,participation,100
75,Assignment 29,project,100
75,Assignment 30,project,100
75,Assignment 31,quiz,83
75,Assignment 32,homework,72
75,Assignment 33,participation,57
75,Assignment 34,participation,63
75,Assignment 35,quiz,79
75,Assignment 36,homework,100
75,Assignment 37,homework,100
75,Assignment 38,test,100
75,Assignment 39,test,91
75,Assignment 40,participation,60
76,Assignment 1,homework,57
76,Assignment 2,homework,54
76,Assignment 3,project,78
76,Assignment 4,homework,57
76,Assignment 5,homework,48
76,Assignment 6,homework,52
76,Assignment 7,quiz,38
76,Assignment 8,participation,43
76,Assignment 9,project,35
76,Assignment 10,quiz,74
76,Assignment 11,test,100
76,Assignment 12,homework,62
76,Assignment 13,project,78
76,Assignment 14,project,51
76,Assignment 15,project,47
76,Assignment 16,test,100
76,Assignment 17,participation,54
76,Assignment 18,quiz,58
76,Assignment 19,participation,79
76,Assignment 20,test,53
76,Assignment 21,homework,70
76,Assignment 22,test,67
76,Assignment 23,participation,54
76,Assignment 24,test,66
76,Assignment 25,quiz,39
76,Assignment 26,homework,56
76,Assignment 27,participation,70
76,Assignment 28,participation,94
76,Assignment 29,project,88
76,Assignment 30,project,80
76,Assignment 31,quiz,57
76,Assignment 32,homework,47
76,Assignment 33,participation,42
76,Assignment 34,participation,47
76,Assignment 35,quiz,42
76,Assignment 36,homework,65
